0.7009
17  r    conf  1.0
27  r  59 43 29 21 31 16 18 17  conf  0.5023
59  r  27 43 29 21 31 16 18 17  conf  0.5608
29  r  59 27 43 21 31 16 18 12 17  conf  0.5121
43  r  59 27 29 21 31 16 18 12 17  conf  0.5122
27  r  59 43 29 21 31 16 18 12 17  conf  0.5022
59  r  27 43 29 21 31 16 18 12 17  conf  0.5606
29  r  59 27 43 21 31 16 18 12  conf  0.5121
43  r  59 27 29 21 31 16 18 12  conf  0.5122
27  r  59 43 29 21 31 16 18 12  conf  0.5022
59  r  27 43 29 21 31 16 18 12  conf  0.5607
29  r  59 27 43 21 31 16 18  conf  0.5122
43  r  59 27 29 21 31 16 18  conf  0.5123
27  r  59 43 29 21 31 16 18  conf  0.5024
59  r  27 43 29 21 31 16 18  conf  0.5609
29  r  59 27 43 21 31 16  conf  0.5131
43  r  59 27 29 21 31 16  conf  0.5132
27  r  59 43 29 21 31 16  conf  0.5033
59  r  27 43 29 21 31 16  conf  0.562
29  r  59 27 43 21 31  conf  0.5197
43  r  59 27 29 21 31  conf  0.5208
27  r  59 43 29 21 31  conf  0.5116
59  r  27 43 29 21 31  conf  0.5715
29  r  59 27 43 21  conf  0.5309
43  r  59 27 29 21  conf  0.5319
27  r  59 43 29 21  conf  0.5224
29  r  59 27 43  conf  0.5544
43  r  59 27 29  conf  0.553
27  r  59 43 29  conf  0.5742
43  r  59 27  conf  0.622
27  r  59 43  conf  0.645
27  r  59  conf  0.724
17  r  59 24  conf  0.594
24  r  59 17  conf  0.7239
17  r  59 24 12  conf  0.5939
12  r  59 24 17  conf  0.594
24  r  59 12 17  conf  0.7237
12  r  59 24  conf  0.594
24  r  59 12  conf  0.7238
17  r  59 24 18  conf  0.5929
18  r  59 24 17  conf  0.594
24  r  59 18 17  conf  0.7226
17  r  59 24 18 12  conf  0.5928
12  r  59 24 18 17  conf  0.5929
18  r  59 24 12 17  conf  0.5938
24  r  59 18 12 17  conf  0.7224
12  r  59 24 18  conf  0.5929
18  r  59 24 12  conf  0.5939
24  r  59 18 12  conf  0.7225
18  r  59 24  conf  0.594
24  r  59 18  conf  0.7226
17  r  59 24 16  conf  0.5844
16  r  59 24 17  conf  0.594
24  r  59 16 17  conf  0.7123
17  r  59 24 16 12  conf  0.5842
12  r  59 24 16 17  conf  0.5843
16  r  59 24 12 17  conf  0.5938
24  r  59 16 12 17  conf  0.7122
12  r  59 24 16  conf  0.5844
16  r  59 24 12  conf  0.5939
24  r  59 16 12  conf  0.7122
17  r  59 24 16 18  conf  0.5833
18  r  59 24 16 17  conf  0.5843
16  r  59 24 18 17  conf  0.5929
24  r  59 16 18 17  conf  0.711
17  r  59 24 16 18 12  conf  0.5831
12  r  59 24 16 18 17  conf  0.5832
18  r  59 24 16 12 17  conf  0.5842
16  r  59 24 18 12 17  conf  0.5927
24  r  59 16 18 12 17  conf  0.7108
12  r  59 24 16 18  conf  0.5833
18  r  59 24 16 12  conf  0.5842
16  r  59 24 18 12  conf  0.5928
24  r  59 16 18 12  conf  0.7109
18  r  59 24 16  conf  0.5844
16  r  59 24 18  conf  0.5929
24  r  59 16 18  conf  0.711
16  r  59 24  conf  0.594
24  r  59 16  conf  0.7124
17  r  59 24 31  conf  0.582
31  r  59 24 17  conf  0.594
24  r  59 31 17  conf  0.7063
17  r  59 24 31 12  conf  0.5818
12  r  59 24 31 17  conf  0.5819
31  r  59 24 12 17  conf  0.5938
24  r  59 31 12 17  conf  0.7061
12  r  59 24 31  conf  0.582
31  r  59 24 12  conf  0.5939
24  r  59 31 12  conf  0.7062
17  r  59 24 31 18  conf  0.5809
18  r  59 24 31 17  conf  0.5819
31  r  59 24 18 17  conf  0.5929
24  r  59 31 18 17  conf  0.705
17  r  59 24 31 18 12  conf  0.5807
12  r  59 24 31 18 17  conf  0.5808
18  r  59 24 31 12 17  conf  0.5818
31  r  59 24 18 12 17  conf  0.5927
24  r  59 31 18 12 17  conf  0.7049
12  r  59 24 31 18  conf  0.5809
18  r  59 24 31 12  conf  0.5818
31  r  59 24 18 12  conf  0.5928
24  r  59 31 18 12  conf  0.7049
18  r  59 24 31  conf  0.582
31  r  59 24 18  conf  0.5929
24  r  59 31 18  conf  0.7051
17  r  59 24 31 16  conf  0.573
16  r  59 24 31 17  conf  0.5819
31  r  59 24 16 17  conf  0.5843
24  r  59 31 16 17  conf  0.6956
17  r  59 24 31 16 12  conf  0.5729
12  r  59 24 31 16 17  conf  0.5729
16  r  59 24 31 12 17  conf  0.5818
31  r  59 24 16 12 17  conf  0.5842
24  r  59 31 16 12 17  conf  0.6954
12  r  59 24 31 16  conf  0.573
16  r  59 24 31 12  conf  0.5818
31  r  59 24 16 12  conf  0.5842
24  r  59 31 16 12  conf  0.6955
17  r  59 24 31 16 18  conf  0.5719
18  r  59 24 31 16 17  conf  0.5729
16  r  59 24 31 18 17  conf  0.5808
31  r  59 24 16 18 17  conf  0.5832
24  r  59 31 16 18 17  conf  0.6943
17  r  59 24 31 16 18 12  conf  0.5718
12  r  59 24 31 16 18 17  conf  0.5719
18  r  59 24 31 16 12 17  conf  0.5728
16  r  59 24 31 18 12 17  conf  0.5807
31  r  59 24 16 18 12 17  conf  0.5831
24  r  59 31 16 18 12 17  conf  0.6942
12  r  59 24 31 16 18  conf  0.5719
18  r  59 24 31 16 12  conf  0.5729
16  r  59 24 31 18 12  conf  0.5807
31  r  59 24 16 18 12  conf  0.5831
24  r  59 31 16 18 12  conf  0.6942
18  r  59 24 31 16  conf  0.573
16  r  59 24 31 18  conf  0.5809
31  r  59 24 16 18  conf  0.5833
24  r  59 31 16 18  conf  0.6944
16  r  59 24 31  conf  0.582
31  r  59 24 16  conf  0.5844
24  r  59 31 16  conf  0.6956
31  r  59 24  conf  0.594
24  r  59 31  conf  0.7064
17  r  59 24 21  conf  0.534
21  r  59 24 17  conf  0.594
24  r  59 21 17  conf  0.6543
17  r  59 24 21 12  conf  0.5339
12  r  59 24 21 17  conf  0.534
21  r  59 24 12 17  conf  0.5938
24  r  59 21 12 17  conf  0.6542
12  r  59 24 21  conf  0.534
21  r  59 24 12  conf  0.5939
24  r  59 21 12  conf  0.6542
17  r  59 24 21 18  conf  0.533
18  r  59 24 21 17  conf  0.534
21  r  59 24 18 17  conf  0.5929
24  r  59 21 18 17  conf  0.6531
17  r  59 24 21 18 12  conf  0.5328
12  r  59 24 21 18 17  conf  0.5329
18  r  59 24 21 12 17  conf  0.5338
21  r  59 24 18 12 17  conf  0.5927
24  r  59 21 18 12 17  conf  0.6529
12  r  59 24 21 18  conf  0.533
18  r  59 24 21 12  conf  0.5339
21  r  59 24 18 12  conf  0.5928
24  r  59 21 18 12  conf  0.653
18  r  59 24 21  conf  0.534
21  r  59 24 18  conf  0.5929
24  r  59 21 18  conf  0.6531
17  r  59 24 21 16  conf  0.525
16  r  59 24 21 17  conf  0.534
21  r  59 24 16 17  conf  0.5843
24  r  59 21 16 17  conf  0.6434
17  r  59 24 21 16 12  conf  0.5249
12  r  59 24 21 16 17  conf  0.5249
16  r  59 24 21 12 17  conf  0.5338
21  r  59 24 16 12 17  conf  0.5842
24  r  59 21 16 12 17  conf  0.6433
12  r  59 24 21 16  conf  0.525
16  r  59 24 21 12  conf  0.5339
21  r  59 24 16 12  conf  0.5842
24  r  59 21 16 12  conf  0.6433
17  r  59 24 21 16 18  conf  0.5239
18  r  59 24 21 16 17  conf  0.5249
16  r  59 24 21 18 17  conf  0.5329
21  r  59 24 16 18 17  conf  0.5832
24  r  59 21 16 18 17  conf  0.6421
17  r  59 24 21 16 18 12  conf  0.5238
12  r  59 24 21 16 18 17  conf  0.5239
18  r  59 24 21 16 12 17  conf  0.5248
16  r  59 24 21 18 12 17  conf  0.5328
21  r  59 24 16 18 12 17  conf  0.5831
24  r  59 21 16 18 12 17  conf  0.642
12  r  59 24 21 16 18  conf  0.5239
18  r  59 24 21 16 12  conf  0.5249
16  r  59 24 21 18 12  conf  0.5328
21  r  59 24 16 18 12  conf  0.5831
24  r  59 21 16 18 12  conf  0.6421
18  r  59 24 21 16  conf  0.525
16  r  59 24 21 18  conf  0.533
21  r  59 24 16 18  conf  0.5833
24  r  59 21 16 18  conf  0.6422
16  r  59 24 21  conf  0.534
21  r  59 24 16  conf  0.5844
24  r  59 21 16  conf  0.6435
17  r  59 24 21 31  conf  0.5246
31  r  59 24 21 17  conf  0.534
21  r  59 24 31 17  conf  0.5819
24  r  59 21 31 17  conf  0.6407
17  r  59 24 21 31 12  conf  0.5244
12  r  59 24 21 31 17  conf  0.5245
31  r  59 24 21 12 17  conf  0.5338
21  r  59 24 31 12 17  conf  0.5818
24  r  59 21 31 12 17  conf  0.6405
12  r  59 24 21 31  conf  0.5246
31  r  59 24 21 12  conf  0.5339
21  r  59 24 31 12  conf  0.5818
24  r  59 21 31 12  conf  0.6406
17  r  59 24 21 31 18  conf  0.5236
18  r  59 24 21 31 17  conf  0.5245
31  r  59 24 21 18 17  conf  0.5329
21  r  59 24 31 18 17  conf  0.5808
24  r  59 21 31 18 17  conf  0.6395
17  r  59 24 21 31 18 12  conf  0.5234
12  r  59 24 21 31 18 17  conf  0.5235
18  r  59 24 21 31 12 17  conf  0.5244
31  r  59 24 21 18 12 17  conf  0.5328
21  r  59 24 31 18 12 17  conf  0.5807
24  r  59 21 31 18 12 17  conf  0.6393
12  r  59 24 21 31 18  conf  0.5236
18  r  59 24 21 31 12  conf  0.5244
31  r  59 24 21 18 12  conf  0.5328
21  r  59 24 31 18 12  conf  0.5807
24  r  59 21 31 18 12  conf  0.6394
18  r  59 24 21 31  conf  0.5246
31  r  59 24 21 18  conf  0.533
21  r  59 24 31 18  conf  0.5809
24  r  59 21 31 18  conf  0.6395
17  r  59 24 21 31 16  conf  0.5161
16  r  59 24 21 31 17  conf  0.5245
31  r  59 24 21 16 17  conf  0.5249
21  r  59 24 31 16 17  conf  0.5729
24  r  59 21 31 16 17  conf  0.6306
17  r  59 24 21 31 16 12  conf  0.516
12  r  59 24 21 31 16 17  conf  0.5161
16  r  59 24 21 31 12 17  conf  0.5244
31  r  59 24 21 16 12 17  conf  0.5248
21  r  59 24 31 16 12 17  conf  0.5728
24  r  59 21 31 16 12 17  conf  0.6304
12  r  59 24 21 31 16  conf  0.5161
16  r  59 24 21 31 12  conf  0.5244
31  r  59 24 21 16 12  conf  0.5249
21  r  59 24 31 16 12  conf  0.5729
24  r  59 21 31 16 12  conf  0.6305
17  r  59 24 21 31 16 18  conf  0.5152
18  r  59 24 21 31 16 17  conf  0.5161
16  r  59 24 21 31 18 17  conf  0.5235
31  r  59 24 21 16 18 17  conf  0.5239
21  r  59 24 31 16 18 17  conf  0.5719
24  r  59 21 31 16 18 17  conf  0.6294
17  r  59 24 21 31 16 18 12  conf  0.515
12  r  59 24 21 31 16 18 17  conf  0.5151
18  r  59 24 21 31 16 12 17  conf  0.516
16  r  59 24 21 31 18 12 17  conf  0.5234
31  r  59 24 21 16 18 12 17  conf  0.5238
21  r  59 24 31 16 18 12 17  conf  0.5718
24  r  59 21 31 16 18 12 17  conf  0.6292
12  r  59 24 21 31 16 18  conf  0.5152
18  r  59 24 21 31 16 12  conf  0.516
16  r  59 24 21 31 18 12  conf  0.5234
31  r  59 24 21 16 18 12  conf  0.5238
21  r  59 24 31 16 18 12  conf  0.5718
24  r  59 21 31 16 18 12  conf  0.6293
18  r  59 24 21 31 16  conf  0.5161
16  r  59 24 21 31 18  conf  0.5236
31  r  59 24 21 16 18  conf  0.5239
21  r  59 24 31 16 18  conf  0.5719
24  r  59 21 31 16 18  conf  0.6294
16  r  59 24 21 31  conf  0.5246
31  r  59 24 21 16  conf  0.525
21  r  59 24 31 16  conf  0.573
24  r  59 21 31 16  conf  0.6306
31  r  59 24 21  conf  0.534
21  r  59 24 31  conf  0.582
24  r  59 21 31  conf  0.6408
21  r  59 24  conf  0.594
24  r  59 21  conf  0.6544
17  r  59 24 29  conf  0.5313
29  r  59 24 17  conf  0.594
24  r  59 29 17  conf  0.646
17  r  59 24 29 12  conf  0.5312
12  r  59 24 29 17  conf  0.5313
29  r  59 24 12 17  conf  0.5938
24  r  59 29 12 17  conf  0.6458
12  r  59 24 29  conf  0.5313
29  r  59 24 12  conf  0.5939
24  r  59 29 12  conf  0.6459
17  r  59 24 29 18  conf  0.5302
18  r  59 24 29 17  conf  0.5313
29  r  59 24 18 17  conf  0.5929
24  r  59 29 18 17  conf  0.6447
17  r  59 24 29 18 12  conf  0.5301
12  r  59 24 29 18 17  conf  0.5302
18  r  59 24 29 12 17  conf  0.5311
29  r  59 24 18 12 17  conf  0.5927
24  r  59 29 18 12 17  conf  0.6445
12  r  59 24 29 18  conf  0.5302
18  r  59 24 29 12  conf  0.5312
29  r  59 24 18 12  conf  0.5928
24  r  59 29 18 12  conf  0.6446
18  r  59 24 29  conf  0.5313
29  r  59 24 18  conf  0.5929
24  r  59 29 18  conf  0.6447
17  r  59 24 29 16  conf  0.522
16  r  59 24 29 17  conf  0.5313
29  r  59 24 16 17  conf  0.5843
24  r  59 29 16 17  conf  0.6348
17  r  59 24 29 16 12  conf  0.5218
12  r  59 24 29 16 17  conf  0.5219
16  r  59 24 29 12 17  conf  0.5311
29  r  59 24 16 12 17  conf  0.5842
24  r  59 29 16 12 17  conf  0.6346
12  r  59 24 29 16  conf  0.522
16  r  59 24 29 12  conf  0.5312
29  r  59 24 16 12  conf  0.5842
24  r  59 29 16 12  conf  0.6347
17  r  59 24 29 16 18  conf  0.5209
18  r  59 24 29 16 17  conf  0.5219
16  r  59 24 29 18 17  conf  0.5302
29  r  59 24 16 18 17  conf  0.5832
24  r  59 29 16 18 17  conf  0.6335
17  r  59 24 29 16 18 12  conf  0.5208
12  r  59 24 29 16 18 17  conf  0.5208
18  r  59 24 29 16 12 17  conf  0.5218
16  r  59 24 29 18 12 17  conf  0.5301
29  r  59 24 16 18 12 17  conf  0.5831
24  r  59 29 16 18 12 17  conf  0.6333
12  r  59 24 29 16 18  conf  0.5209
18  r  59 24 29 16 12  conf  0.5218
16  r  59 24 29 18 12  conf  0.5301
29  r  59 24 16 18 12  conf  0.5831
24  r  59 29 16 18 12  conf  0.6334
18  r  59 24 29 16  conf  0.522
16  r  59 24 29 18  conf  0.5302
29  r  59 24 16 18  conf  0.5833
24  r  59 29 16 18  conf  0.6335
16  r  59 24 29  conf  0.5313
29  r  59 24 16  conf  0.5844
24  r  59 29 16  conf  0.6348
17  r  59 24 29 31  conf  0.5207
31  r  59 24 29 17  conf  0.5313
29  r  59 24 31 17  conf  0.5819
24  r  59 29 31 17  conf  0.6308
17  r  59 24 29 31 12  conf  0.5206
12  r  59 24 29 31 17  conf  0.5207
31  r  59 24 29 12 17  conf  0.5311
29  r  59 24 31 12 17  conf  0.5818
24  r  59 29 31 12 17  conf  0.6306
12  r  59 24 29 31  conf  0.5207
31  r  59 24 29 12  conf  0.5312
29  r  59 24 31 12  conf  0.5818
24  r  59 29 31 12  conf  0.6306
17  r  59 24 29 31 18  conf  0.5197
18  r  59 24 29 31 17  conf  0.5207
31  r  59 24 29 18 17  conf  0.5302
29  r  59 24 31 18 17  conf  0.5808
24  r  59 29 31 18 17  conf  0.6295
17  r  59 24 29 31 18 12  conf  0.5196
12  r  59 24 29 31 18 17  conf  0.5197
18  r  59 24 29 31 12 17  conf  0.5205
31  r  59 24 29 18 12 17  conf  0.5301
29  r  59 24 31 18 12 17  conf  0.5807
24  r  59 29 31 18 12 17  conf  0.6294
12  r  59 24 29 31 18  conf  0.5197
18  r  59 24 29 31 12  conf  0.5206
31  r  59 24 29 18 12  conf  0.5301
29  r  59 24 31 18 12  conf  0.5807
24  r  59 29 31 18 12  conf  0.6294
18  r  59 24 29 31  conf  0.5207
31  r  59 24 29 18  conf  0.5302
29  r  59 24 31 18  conf  0.5809
24  r  59 29 31 18  conf  0.6296
17  r  59 24 29 31 16  conf  0.512
16  r  59 24 29 31 17  conf  0.5207
31  r  59 24 29 16 17  conf  0.5219
29  r  59 24 31 16 17  conf  0.5729
24  r  59 29 31 16 17  conf  0.6204
17  r  59 24 29 31 16 12  conf  0.5119
12  r  59 24 29 31 16 17  conf  0.512
16  r  59 24 29 31 12 17  conf  0.5205
31  r  59 24 29 16 12 17  conf  0.5218
29  r  59 24 31 16 12 17  conf  0.5728
24  r  59 29 31 16 12 17  conf  0.6202
12  r  59 24 29 31 16  conf  0.512
16  r  59 24 29 31 12  conf  0.5206
31  r  59 24 29 16 12  conf  0.5218
29  r  59 24 31 16 12  conf  0.5729
24  r  59 29 31 16 12  conf  0.6203
17  r  59 24 29 31 16 18  conf  0.511
18  r  59 24 29 31 16 17  conf  0.512
16  r  59 24 29 31 18 17  conf  0.5197
31  r  59 24 29 16 18 17  conf  0.5208
29  r  59 24 31 16 18 17  conf  0.5719
24  r  59 29 31 16 18 17  conf  0.6192
17  r  59 24 29 31 16 18 12  conf  0.5109
12  r  59 24 29 31 16 18 17  conf  0.511
18  r  59 24 29 31 16 12 17  conf  0.5119
16  r  59 24 29 31 18 12 17  conf  0.5195
31  r  59 24 29 16 18 12 17  conf  0.5207
29  r  59 24 31 16 18 12 17  conf  0.5718
24  r  59 29 31 16 18 12 17  conf  0.619
12  r  59 24 29 31 16 18  conf  0.511
18  r  59 24 29 31 16 12  conf  0.5119
16  r  59 24 29 31 18 12  conf  0.5196
31  r  59 24 29 16 18 12  conf  0.5208
29  r  59 24 31 16 18 12  conf  0.5718
24  r  59 29 31 16 18 12  conf  0.6191
18  r  59 24 29 31 16  conf  0.512
16  r  59 24 29 31 18  conf  0.5197
31  r  59 24 29 16 18  conf  0.5209
29  r  59 24 31 16 18  conf  0.5719
24  r  59 29 31 16 18  conf  0.6192
16  r  59 24 29 31  conf  0.5207
31  r  59 24 29 16  conf  0.522
29  r  59 24 31 16  conf  0.573
24  r  59 29 31 16  conf  0.6204
31  r  59 24 29  conf  0.5313
29  r  59 24 31  conf  0.582
24  r  59 29 31  conf  0.6308
21  r  59 24 29 17  conf  0.5313
29  r  59 24 21 17  conf  0.534
24  r  59 29 21 17  conf  0.5882
21  r  59 24 29 12 17  conf  0.5311
29  r  59 24 21 12 17  conf  0.5338
24  r  59 29 21 12 17  conf  0.588
21  r  59 24 29 12  conf  0.5312
29  r  59 24 21 12  conf  0.5339
24  r  59 29 21 12  conf  0.5881
21  r  59 24 29 18 17  conf  0.5302
29  r  59 24 21 18 17  conf  0.5329
24  r  59 29 21 18 17  conf  0.587
21  r  59 24 29 18 12 17  conf  0.5301
29  r  59 24 21 18 12 17  conf  0.5328
24  r  59 29 21 18 12 17  conf  0.5868
21  r  59 24 29 18 12  conf  0.5301
29  r  59 24 21 18 12  conf  0.5328
24  r  59 29 21 18 12  conf  0.5869
21  r  59 24 29 18  conf  0.5302
29  r  59 24 21 18  conf  0.533
24  r  59 29 21 18  conf  0.587
21  r  59 24 29 16 17  conf  0.5219
29  r  59 24 21 16 17  conf  0.5249
24  r  59 29 21 16 17  conf  0.5776
21  r  59 24 29 16 12 17  conf  0.5218
29  r  59 24 21 16 12 17  conf  0.5248
24  r  59 29 21 16 12 17  conf  0.5775
21  r  59 24 29 16 12  conf  0.5218
29  r  59 24 21 16 12  conf  0.5249
24  r  59 29 21 16 12  conf  0.5775
21  r  59 24 29 16 18 17  conf  0.5208
29  r  59 24 21 16 18 17  conf  0.5239
24  r  59 29 21 16 18 17  conf  0.5764
21  r  59 24 29 16 18 12 17  conf  0.5207
29  r  59 24 21 16 18 12 17  conf  0.5238
24  r  59 29 21 16 18 12 17  conf  0.5763
21  r  59 24 29 16 18 12  conf  0.5208
29  r  59 24 21 16 18 12  conf  0.5238
24  r  59 29 21 16 18 12  conf  0.5763
21  r  59 24 29 16 18  conf  0.5209
29  r  59 24 21 16 18  conf  0.5239
24  r  59 29 21 16 18  conf  0.5765
21  r  59 24 29 16  conf  0.522
29  r  59 24 21 16  conf  0.525
24  r  59 29 21 16  conf  0.5777
21  r  59 24 29 31 17  conf  0.5207
29  r  59 24 21 31 17  conf  0.5245
24  r  59 29 21 31 17  conf  0.5761
21  r  59 24 29 31 12 17  conf  0.5205
29  r  59 24 21 31 12 17  conf  0.5244
24  r  59 29 21 31 12 17  conf  0.5759
21  r  59 24 29 31 12  conf  0.5206
29  r  59 24 21 31 12  conf  0.5244
24  r  59 29 21 31 12  conf  0.576
21  r  59 24 29 31 18 17  conf  0.5197
29  r  59 24 21 31 18 17  conf  0.5235
24  r  59 29 21 31 18 17  conf  0.5749
21  r  59 24 29 31 18 12 17  conf  0.5195
29  r  59 24 21 31 18 12 17  conf  0.5234
24  r  59 29 21 31 18 12 17  conf  0.5748
21  r  59 24 29 31 18 12  conf  0.5196
29  r  59 24 21 31 18 12  conf  0.5234
24  r  59 29 21 31 18 12  conf  0.5748
21  r  59 24 29 31 18  conf  0.5197
29  r  59 24 21 31 18  conf  0.5236
24  r  59 29 21 31 18  conf  0.575
21  r  59 24 29 31 16 17  conf  0.512
29  r  59 24 21 31 16 17  conf  0.5161
24  r  59 29 21 31 16 17  conf  0.5663
21  r  59 24 29 31 16 12 17  conf  0.5119
29  r  59 24 21 31 16 12 17  conf  0.516
24  r  59 29 21 31 16 12 17  conf  0.5661
21  r  59 24 29 31 16 12  conf  0.5119
29  r  59 24 21 31 16 12  conf  0.516
24  r  59 29 21 31 16 12  conf  0.5662
21  r  59 24 29 31 16 18 17  conf  0.511
29  r  59 24 21 31 16 18 17  conf  0.5151
24  r  59 29 21 31 16 18 17  conf  0.5652
21  r  59 24 29 31 16 18 12 17  conf  0.5109
29  r  59 24 21 31 16 18 12 17  conf  0.515
24  r  59 29 21 31 16 18 12 17  conf  0.565
21  r  59 24 29 31 16 18 12  conf  0.5109
29  r  59 24 21 31 16 18 12  conf  0.515
24  r  59 29 21 31 16 18 12  conf  0.5651
21  r  59 24 29 31 16 18  conf  0.511
29  r  59 24 21 31 16 18  conf  0.5152
24  r  59 29 21 31 16 18  conf  0.5652
21  r  59 24 29 31 16  conf  0.512
29  r  59 24 21 31 16  conf  0.5161
24  r  59 29 21 31 16  conf  0.5663
21  r  59 24 29 31  conf  0.5207
29  r  59 24 21 31  conf  0.5246
24  r  59 29 21 31  conf  0.5761
21  r  59 24 29  conf  0.5313
29  r  59 24 21  conf  0.534
24  r  59 29 21  conf  0.5882
29  r  59 24  conf  0.594
24  r  59 29  conf  0.6461
17  r  59 24 43  conf  0.5307
43  r  59 24 17  conf  0.594
24  r  59 43 17  conf  0.6449
17  r  59 24 43 12  conf  0.5305
12  r  59 24 43 17  conf  0.5306
43  r  59 24 12 17  conf  0.5938
24  r  59 43 12 17  conf  0.6447
12  r  59 24 43  conf  0.5307
43  r  59 24 12  conf  0.5939
24  r  59 43 12  conf  0.6448
17  r  59 24 43 18  conf  0.5297
18  r  59 24 43 17  conf  0.5306
43  r  59 24 18 17  conf  0.5929
24  r  59 43 18 17  conf  0.6437
17  r  59 24 43 18 12  conf  0.5295
12  r  59 24 43 18 17  conf  0.5296
18  r  59 24 43 12 17  conf  0.5305
43  r  59 24 18 12 17  conf  0.5927
24  r  59 43 18 12 17  conf  0.6436
12  r  59 24 43 18  conf  0.5297
18  r  59 24 43 12  conf  0.5305
43  r  59 24 18 12  conf  0.5928
24  r  59 43 18 12  conf  0.6436
18  r  59 24 43  conf  0.5307
43  r  59 24 18  conf  0.5929
24  r  59 43 18  conf  0.6438
17  r  59 24 43 16  conf  0.5225
16  r  59 24 43 17  conf  0.5306
43  r  59 24 16 17  conf  0.5843
24  r  59 43 16 17  conf  0.6351
17  r  59 24 43 16 12  conf  0.5224
12  r  59 24 43 16 17  conf  0.5225
16  r  59 24 43 12 17  conf  0.5305
43  r  59 24 16 12 17  conf  0.5842
24  r  59 43 16 12 17  conf  0.6349
12  r  59 24 43 16  conf  0.5225
16  r  59 24 43 12  conf  0.5305
43  r  59 24 16 12  conf  0.5842
24  r  59 43 16 12  conf  0.635
17  r  59 24 43 16 18  conf  0.5215
18  r  59 24 43 16 17  conf  0.5225
16  r  59 24 43 18 17  conf  0.5296
43  r  59 24 16 18 17  conf  0.5832
24  r  59 43 16 18 17  conf  0.6339
17  r  59 24 43 16 18 12  conf  0.5214
12  r  59 24 43 16 18 17  conf  0.5215
18  r  59 24 43 16 12 17  conf  0.5224
16  r  59 24 43 18 12 17  conf  0.5295
43  r  59 24 16 18 12 17  conf  0.5831
24  r  59 43 16 18 12 17  conf  0.6338
12  r  59 24 43 16 18  conf  0.5215
18  r  59 24 43 16 12  conf  0.5224
16  r  59 24 43 18 12  conf  0.5295
43  r  59 24 16 18 12  conf  0.5831
24  r  59 43 16 18 12  conf  0.6338
18  r  59 24 43 16  conf  0.5225
16  r  59 24 43 18  conf  0.5297
43  r  59 24 16 18  conf  0.5833
24  r  59 43 16 18  conf  0.634
16  r  59 24 43  conf  0.5307
43  r  59 24 16  conf  0.5844
24  r  59 43 16  conf  0.6352
17  r  59 24 43 31  conf  0.5199
31  r  59 24 43 17  conf  0.5306
43  r  59 24 31 17  conf  0.5819
24  r  59 43 31 17  conf  0.6291
17  r  59 24 43 31 12  conf  0.5197
12  r  59 24 43 31 17  conf  0.5198
31  r  59 24 43 12 17  conf  0.5305
43  r  59 24 31 12 17  conf  0.5818
24  r  59 43 31 12 17  conf  0.629
12  r  59 24 43 31  conf  0.5199
31  r  59 24 43 12  conf  0.5305
43  r  59 24 31 12  conf  0.5818
24  r  59 43 31 12  conf  0.629
17  r  59 24 43 31 18  conf  0.519
18  r  59 24 43 31 17  conf  0.5198
31  r  59 24 43 18 17  conf  0.5296
43  r  59 24 31 18 17  conf  0.5808
24  r  59 43 31 18 17  conf  0.628
17  r  59 24 43 31 18 12  conf  0.5188
12  r  59 24 43 31 18 17  conf  0.5189
18  r  59 24 43 31 12 17  conf  0.5197
31  r  59 24 43 18 12 17  conf  0.5295
43  r  59 24 31 18 12 17  conf  0.5807
24  r  59 43 31 18 12 17  conf  0.6279
12  r  59 24 43 31 18  conf  0.519
18  r  59 24 43 31 12  conf  0.5197
31  r  59 24 43 18 12  conf  0.5295
43  r  59 24 31 18 12  conf  0.5807
24  r  59 43 31 18 12  conf  0.6279
18  r  59 24 43 31  conf  0.5199
31  r  59 24 43 18  conf  0.5297
43  r  59 24 31 18  conf  0.5809
24  r  59 43 31 18  conf  0.6281
17  r  59 24 43 31 16  conf  0.5123
16  r  59 24 43 31 17  conf  0.5198
31  r  59 24 43 16 17  conf  0.5225
43  r  59 24 31 16 17  conf  0.5729
24  r  59 43 31 16 17  conf  0.6201
17  r  59 24 43 31 16 12  conf  0.5122
12  r  59 24 43 31 16 17  conf  0.5123
16  r  59 24 43 31 12 17  conf  0.5197
31  r  59 24 43 16 12 17  conf  0.5224
43  r  59 24 31 16 12 17  conf  0.5728
24  r  59 43 31 16 12 17  conf  0.6199
12  r  59 24 43 31 16  conf  0.5123
16  r  59 24 43 31 12  conf  0.5197
