0.5698
17  r    conf  1.0
12  r  41 29 31 16  conf  0.6572
16  r  41 29 31 12  conf  0.6687
31  r  41 29 16 12  conf  0.6786
29  r  41 31 16 12  conf  0.7375
41  r  29 31 16 12  conf  0.8056
17  r  41 29 31 16 18  conf  0.6558
18  r  41 29 31 16 17  conf  0.6571
16  r  41 29 31 18 17  conf  0.6675
31  r  41 29 16 18 17  conf  0.6773
29  r  41 31 16 18 17  conf  0.7362
41  r  29 31 16 18 17  conf  0.8042
17  r  41 29 31 16 18 12  conf  0.6556
12  r  41 29 31 16 18 17  conf  0.6557
18  r  41 29 31 16 12 17  conf  0.6568
16  r  41 29 31 18 12 17  conf  0.6673
31  r  41 29 16 18 12 17  conf  0.6771
29  r  41 31 16 18 12 17  conf  0.736
41  r  29 31 16 18 12 17  conf  0.8039
12  r  41 29 31 16 18  conf  0.6558
18  r  41 29 31 16 12  conf  0.6569
16  r  41 29 31 18 12  conf  0.6674
31  r  41 29 16 18 12  conf  0.6772
29  r  41 31 16 18 12  conf  0.7361
41  r  29 31 16 18 12  conf  0.804
18  r  41 29 31 16  conf  0.6572
16  r  41 29 31 18  conf  0.6676
31  r  41 29 16 18  conf  0.6774
29  r  41 31 16 18  conf  0.7363
41  r  29 31 16 18  conf  0.8043
16  r  41 29 31  conf  0.6696
31  r  41 29 16  conf  0.679
29  r  41 31 16  conf  0.7378
41  r  29 31 16  conf  0.8061
31  r  41 29  conf  0.6932
29  r  41 31  conf  0.7508
41  r  29 31  conf  0.8221
17  r  41 29 21  conf  0.6252
21  r  41 29 17  conf  0.6931
29  r  41 21 17  conf  0.6939
17  r  41 29 21 12  conf  0.6244
12  r  41 29 21 17  conf  0.6252
21  r  41 29 12 17  conf  0.6922
29  r  41 21 12 17  conf  0.693
12  r  41 29 21  conf  0.6252
21  r  41 29 12  conf  0.6922
29  r  41 21 12  conf  0.693
17  r  41 29 21 18  conf  0.6233
18  r  41 29 21 17  conf  0.6252
21  r  41 29 18 17  conf  0.6909
29  r  41 21 18 17  conf  0.6918
17  r  41 29 21 18 12  conf  0.623
12  r  41 29 21 18 17  conf  0.6232
18  r  41 29 21 12 17  conf  0.6243
21  r  41 29 18 12 17  conf  0.6907
29  r  41 21 18 12 17  conf  0.6915
12  r  41 29 21 18  conf  0.6233
18  r  41 29 21 12  conf  0.6244
21  r  41 29 18 12  conf  0.6908
29  r  41 21 18 12  conf  0.6916
18  r  41 29 21  conf  0.6252
21  r  41 29 18  conf  0.691
29  r  41 21 18  conf  0.6918
17  r  41 29 21 16  conf  0.612
16  r  41 29 21 17  conf  0.6252
21  r  41 29 16 17  conf  0.6789
29  r  41 21 16 17  conf  0.6801
17  r  41 29 21 16 12  conf  0.6117
12  r  41 29 21 16 17  conf  0.612
16  r  41 29 21 12 17  conf  0.6243
21  r  41 29 16 12 17  conf  0.6785
29  r  41 21 16 12 17  conf  0.6797
12  r  41 29 21 16  conf  0.612
16  r  41 29 21 12  conf  0.6244
21  r  41 29 16 12  conf  0.6786
29  r  41 21 16 12  conf  0.6798
17  r  41 29 21 16 18  conf  0.6106
18  r  41 29 21 16 17  conf  0.612
16  r  41 29 21 18 17  conf  0.6232
21  r  41 29 16 18 17  conf  0.6773
29  r  41 21 16 18 17  conf  0.6785
17  r  41 29 21 16 18 12  conf  0.6104
12  r  41 29 21 16 18 17  conf  0.6105
18  r  41 29 21 16 12 17  conf  0.6117
16  r  41 29 21 18 12 17  conf  0.623
21  r  41 29 16 18 12 17  conf  0.6771
29  r  41 21 16 18 12 17  conf  0.6783
12  r  41 29 21 16 18  conf  0.6106
18  r  41 29 21 16 12  conf  0.6117
16  r  41 29 21 18 12  conf  0.623
21  r  41 29 16 18 12  conf  0.6772
29  r  41 21 16 18 12  conf  0.6784
18  r  41 29 21 16  conf  0.612
16  r  41 29 21 18  conf  0.6233
21  r  41 29 16 18  conf  0.6774
29  r  41 21 16 18  conf  0.6786
16  r  41 29 21  conf  0.6252
21  r  41 29 16  conf  0.679
29  r  41 21 16  conf  0.6801
17  r  41 29 21 31  conf  0.6069
31  r  41 29 21 17  conf  0.6252
21  r  41 29 31 17  conf  0.6696
29  r  41 21 31 17  conf  0.6733
41  r  29 21 31 17  conf  0.7419
17  r  41 29 21 31 12  conf  0.6061
12  r  41 29 21 31 17  conf  0.6068
31  r  41 29 21 12 17  conf  0.6243
21  r  41 29 31 12 17  conf  0.6687
29  r  41 21 31 12 17  conf  0.6724
41  r  29 21 31 12 17  conf  0.7408
12  r  41 29 21 31  conf  0.6069
31  r  41 29 21 12  conf  0.6244
21  r  41 29 31 12  conf  0.6687
29  r  41 21 31 12  conf  0.6725
41  r  29 21 31 12  conf  0.7408
17  r  41 29 21 31 18  conf  0.605
18  r  41 29 21 31 17  conf  0.6068
31  r  41 29 21 18 17  conf  0.6232
21  r  41 29 31 18 17  conf  0.6675
29  r  41 21 31 18 17  conf  0.6713
41  r  29 21 31 18 17  conf  0.7397
17  r  41 29 21 31 18 12  conf  0.6049
12  r  41 29 21 31 18 17  conf  0.605
18  r  41 29 21 31 12 17  conf  0.606
31  r  41 29 21 18 12 17  conf  0.623
21  r  41 29 31 18 12 17  conf  0.6673
29  r  41 21 31 18 12 17  conf  0.6711
41  r  29 21 31 18 12 17  conf  0.7393
12  r  41 29 21 31 18  conf  0.605
18  r  41 29 21 31 12  conf  0.6061
31  r  41 29 21 18 12  conf  0.623
21  r  41 29 31 18 12  conf  0.6674
29  r  41 21 31 18 12  conf  0.6712
41  r  29 21 31 18 12  conf  0.7394
18  r  41 29 21 31  conf  0.6069
31  r  41 29 21 18  conf  0.6233
21  r  41 29 31 18  conf  0.6676
29  r  41 21 31 18  conf  0.6714
41  r  29 21 31 18  conf  0.7397
16  r  41 29 21 31 17  conf  0.6068
31  r  41 29 21 16 17  conf  0.612
21  r  41 29 31 16 17  conf  0.6571
29  r  41 21 31 16 17  conf  0.6612
41  r  29 21 31 16 17  conf  0.727
16  r  41 29 21 31 12 17  conf  0.606
31  r  41 29 21 16 12 17  conf  0.6117
21  r  41 29 31 16 12 17  conf  0.6568
29  r  41 21 31 16 12 17  conf  0.6609
41  r  29 21 31 16 12 17  conf  0.7265
16  r  41 29 21 31 12  conf  0.6061
31  r  41 29 21 16 12  conf  0.6117
21  r  41 29 31 16 12  conf  0.6569
29  r  41 21 31 16 12  conf  0.6609
41  r  29 21 31 16 12  conf  0.7266
16  r  41 29 21 31 18 17  conf  0.605
31  r  41 29 21 16 18 17  conf  0.6105
21  r  41 29 31 16 18 17  conf  0.6557
29  r  41 21 31 16 18 17  conf  0.6598
41  r  29 21 31 16 18 17  conf  0.7254
16  r  41 29 21 31 18 12 17  conf  0.6048
31  r  41 29 21 16 18 12 17  conf  0.6103
21  r  41 29 31 16 18 12 17  conf  0.6555
29  r  41 21 31 16 18 12 17  conf  0.6596
41  r  29 21 31 16 18 12 17  conf  0.725
16  r  41 29 21 31 18 12  conf  0.6049
31  r  41 29 21 16 18 12  conf  0.6104
21  r  41 29 31 16 18 12  conf  0.6556
29  r  41 21 31 16 18 12  conf  0.6596
41  r  29 21 31 16 18 12  conf  0.7251
16  r  41 29 21 31 18  conf  0.605
31  r  41 29 21 16 18  conf  0.6106
21  r  41 29 31 16 18  conf  0.6558
29  r  41 21 31 16 18  conf  0.6598
41  r  29 21 31 16 18  conf  0.7254
16  r  41 29 21 31  conf  0.6069
31  r  41 29 21 16  conf  0.612
21  r  41 29 31 16  conf  0.6572
29  r  41 21 31 16  conf  0.6612
41  r  29 21 31 16  conf  0.727
31  r  41 29 21  conf  0.6252
21  r  41 29 31  conf  0.6696
29  r  41 21 31  conf  0.6734
41  r  29 21 31  conf  0.742
21  r  41 29  conf  0.6932
29  r  41 21  conf  0.694
29  r  41  conf  0.7778
17  r  41 43  conf  0.675
43  r  41 17  conf  0.7777
17  r  41 43 12  conf  0.6741
12  r  41 43 17  conf  0.6749
43  r  41 12 17  conf  0.7767
12  r  41 43  conf  0.675
43  r  41 12  conf  0.7768
17  r  41 43 18  conf  0.673
18  r  41 43 17  conf  0.6749
43  r  41 18 17  conf  0.7754
17  r  41 43 18 12  conf  0.6728
12  r  41 43 18 17  conf  0.6729
18  r  41 43 12 17  conf  0.674
43  r  41 18 12 17  conf  0.7751
12  r  41 43 18  conf  0.673
18  r  41 43 12  conf  0.6741
43  r  41 18 12  conf  0.7752
18  r  41 43  conf  0.675
43  r  41 18  conf  0.7755
17  r  41 43 16  conf  0.6628
16  r  41 43 17  conf  0.6749
43  r  41 16 17  conf  0.7628
17  r  41 43 16 12  conf  0.6624
12  r  41 43 16 17  conf  0.6627
16  r  41 43 12 17  conf  0.674
43  r  41 16 12 17  conf  0.7624
12  r  41 43 16  conf  0.6628
16  r  41 43 12  conf  0.6741
43  r  41 16 12  conf  0.7625
17  r  41 43 16 18  conf  0.6613
18  r  41 43 16 17  conf  0.6627
16  r  41 43 18 17  conf  0.6729
43  r  41 16 18 17  conf  0.7611
17  r  41 43 16 18 12  conf  0.6611
12  r  41 43 16 18 17  conf  0.6612
18  r  41 43 16 12 17  conf  0.6624
16  r  41 43 18 12 17  conf  0.6727
43  r  41 16 18 12 17  conf  0.7609
12  r  41 43 16 18  conf  0.6613
18  r  41 43 16 12  conf  0.6624
16  r  41 43 18 12  conf  0.6728
43  r  41 16 18 12  conf  0.7609
18  r  41 43 16  conf  0.6628
16  r  41 43 18  conf  0.673
43  r  41 16 18  conf  0.7612
16  r  41 43  conf  0.675
43  r  41 16  conf  0.7628
17  r  41 43 31  conf  0.652
31  r  41 43 17  conf  0.6749
43  r  41 31 17  conf  0.7507
41  r  43 31 17  conf  0.8028
17  r  41 43 31 12  conf  0.6512
12  r  41 43 31 17  conf  0.652
31  r  41 43 12 17  conf  0.674
43  r  41 31 12 17  conf  0.7497
41  r  43 31 12 17  conf  0.8016
12  r  41 43 31  conf  0.652
31  r  41 43 12  conf  0.6741
43  r  41 31 12  conf  0.7498
41  r  43 31 12  conf  0.8017
17  r  41 43 31 18  conf  0.6502
18  r  41 43 31 17  conf  0.652
31  r  41 43 18 17  conf  0.6729
43  r  41 31 18 17  conf  0.7485
41  r  43 31 18 17  conf  0.8006
17  r  41 43 31 18 12  conf  0.65
12  r  41 43 31 18 17  conf  0.6501
18  r  41 43 31 12 17  conf  0.6511
31  r  41 43 18 12 17  conf  0.6727
43  r  41 31 18 12 17  conf  0.7483
41  r  43 31 18 12 17  conf  0.8002
12  r  41 43 31 18  conf  0.6502
18  r  41 43 31 12  conf  0.6512
31  r  41 43 18 12  conf  0.6728
43  r  41 31 18 12  conf  0.7484
41  r  43 31 18 12  conf  0.8003
18  r  41 43 31  conf  0.652
31  r  41 43 18  conf  0.673
43  r  41 31 18  conf  0.7486
41  r  43 31 18  conf  0.8006
17  r  41 43 31 16  conf  0.6414
16  r  41 43 31 17  conf  0.652
31  r  41 43 16 17  conf  0.6627
43  r  41 31 16 17  conf  0.7377
41  r  43 31 16 17  conf  0.7891
17  r  41 43 31 16 12  conf  0.6411
12  r  41 43 31 16 17  conf  0.6413
16  r  41 43 31 12 17  conf  0.6511
31  r  41 43 16 12 17  conf  0.6624
43  r  41 31 16 12 17  conf  0.7374
41  r  43 31 16 12 17  conf  0.7886
12  r  41 43 31 16  conf  0.6414
16  r  41 43 31 12  conf  0.6512
31  r  41 43 16 12  conf  0.6624
43  r  41 31 16 12  conf  0.7375
41  r  43 31 16 12  conf  0.7887
17  r  41 43 31 16 18  conf  0.6401
18  r  41 43 31 16 17  conf  0.6413
16  r  41 43 31 18 17  conf  0.6501
31  r  41 43 16 18 17  conf  0.6612
43  r  41 31 16 18 17  conf  0.7362
41  r  43 31 16 18 17  conf  0.7875
17  r  41 43 31 16 18 12  conf  0.6399
12  r  41 43 31 16 18 17  conf  0.64
18  r  41 43 31 16 12 17  conf  0.641
16  r  41 43 31 18 12 17  conf  0.6499
31  r  41 43 16 18 12 17  conf  0.661
43  r  41 31 16 18 12 17  conf  0.736
41  r  43 31 16 18 12 17  conf  0.7872
12  r  41 43 31 16 18  conf  0.6401
18  r  41 43 31 16 12  conf  0.6411
16  r  41 43 31 18 12  conf  0.65
31  r  41 43 16 18 12  conf  0.6611
43  r  41 31 16 18 12  conf  0.7361
41  r  43 31 16 18 12  conf  0.7873
18  r  41 43 31 16  conf  0.6414
16  r  41 43 31 18  conf  0.6502
31  r  41 43 16 18  conf  0.6613
43  r  41 31 16 18  conf  0.7363
41  r  43 31 16 18  conf  0.7876
16  r  41 43 31  conf  0.652
31  r  41 43 16  conf  0.6628
43  r  41 31 16  conf  0.7378
41  r  43 31 16  conf  0.7892
31  r  41 43  conf  0.675
43  r  41 31  conf  0.7508
41  r  43 31  conf  0.8029
17  r  41 43 21  conf  0.6005
21  r  41 43 17  conf  0.6749
43  r  41 21 17  conf  0.6939
12  r  41 43 21 17  conf  0.6004
21  r  41 43 12 17  conf  0.674
43  r  41 21 12 17  conf  0.693
12  r  41 43 21  conf  0.6005
21  r  41 43 12  conf  0.6741
43  r  41 21 12  conf  0.693
18  r  41 43 21 17  conf  0.6004
21  r  41 43 18 17  conf  0.6729
43  r  41 21 18 17  conf  0.6918
21  r  41 43 18 12 17  conf  0.6727
43  r  41 21 18 12 17  conf  0.6915
21  r  41 43 18 12  conf  0.6728
43  r  41 21 18 12  conf  0.6916
18  r  41 43 21  conf  0.6005
21  r  41 43 18  conf  0.673
43  r  41 21 18  conf  0.6918
16  r  41 43 21 17  conf  0.6004
21  r  41 43 16 17  conf  0.6627
43  r  41 21 16 17  conf  0.6801
21  r  41 43 16 12 17  conf  0.6624
43  r  41 21 16 12 17  conf  0.6797
21  r  41 43 16 12  conf  0.6624
43  r  41 21 16 12  conf  0.6798
21  r  41 43 16 18 17  conf  0.6612
43  r  41 21 16 18 17  conf  0.6785
21  r  41 43 16 18 12 17  conf  0.661
43  r  41 21 16 18 12 17  conf  0.6783
21  r  41 43 16 18 12  conf  0.6611
43  r  41 21 16 18 12  conf  0.6784
21  r  41 43 16 18  conf  0.6613
43  r  41 21 16 18  conf  0.6786
16  r  41 43 21  conf  0.6005
21  r  41 43 16  conf  0.6628
43  r  41 21 16  conf  0.6801
31  r  41 43 21 17  conf  0.6004
21  r  41 43 31 17  conf  0.652
43  r  41 21 31 17  conf  0.6733
41  r  43 21 31 17  conf  0.7155
21  r  41 43 31 12 17  conf  0.6511
43  r  41 21 31 12 17  conf  0.6724
41  r  43 21 31 12 17  conf  0.7144
21  r  41 43 31 12  conf  0.6512
43  r  41 21 31 12  conf  0.6725
41  r  43 21 31 12  conf  0.7145
21  r  41 43 31 18 17  conf  0.6501
43  r  41 21 31 18 17  conf  0.6713
41  r  43 21 31 18 17  conf  0.7135
21  r  41 43 31 18 12 17  conf  0.6499
43  r  41 21 31 18 12 17  conf  0.6711
41  r  43 21 31 18 12 17  conf  0.7132
21  r  41 43 31 18 12  conf  0.65
43  r  41 21 31 18 12  conf  0.6712
41  r  43 21 31 18 12  conf  0.7132
21  r  41 43 31 18  conf  0.6502
43  r  41 21 31 18  conf  0.6714
41  r  43 21 31 18  conf  0.7136
21  r  41 43 31 16 17  conf  0.6413
43  r  41 21 31 16 17  conf  0.6612
41  r  43 21 31 16 17  conf  0.7028
21  r  41 43 31 16 12 17  conf  0.641
43  r  41 21 31 16 12 17  conf  0.6609
41  r  43 21 31 16 12 17  conf  0.7023
21  r  41 43 31 16 12  conf  0.6411
43  r  41 21 31 16 12  conf  0.6609
41  r  43 21 31 16 12  conf  0.7024
21  r  41 43 31 16 18 17  conf  0.64
43  r  41 21 31 16 18 17  conf  0.6598
41  r  43 21 31 16 18 17  conf  0.7014
21  r  41 43 31 16 18 12 17  conf  0.6398
43  r  41 21 31 16 18 12 17  conf  0.6596
41  r  43 21 31 16 18 12 17  conf  0.7011
21  r  41 43 31 16 18 12  conf  0.6399
43  r  41 21 31 16 18 12  conf  0.6596
41  r  43 21 31 16 18 12  conf  0.7011
21  r  41 43 31 16 18  conf  0.6401
43  r  41 21 31 16 18  conf  0.6598
41  r  43 21 31 16 18  conf  0.7015
21  r  41 43 31 16  conf  0.6414
43  r  41 21 31 16  conf  0.6612
41  r  43 21 31 16  conf  0.7029
31  r  41 43 21  conf  0.6005
21  r  41 43 31  conf  0.652
43  r  41 21 31  conf  0.6734
41  r  43 21 31  conf  0.7156
21  r  41 43  conf  0.675
43  r  41 21  conf  0.694
29  r  41 43 17  conf  0.6749
43  r  41 29 17  conf  0.6931
29  r  41 43 12 17  conf  0.674
43  r  41 29 12 17  conf  0.6922
29  r  41 43 12  conf  0.6741
43  r  41 29 12  conf  0.6922
29  r  41 43 18 17  conf  0.6729
43  r  41 29 18 17  conf  0.6909
29  r  41 43 18 12 17  conf  0.6727
43  r  41 29 18 12 17  conf  0.6907
29  r  41 43 18 12  conf  0.6728
43  r  41 29 18 12  conf  0.6908
29  r  41 43 18  conf  0.673
43  r  41 29 18  conf  0.691
29  r  41 43 16 17  conf  0.6627
43  r  41 29 16 17  conf  0.6789
29  r  41 43 16 12 17  conf  0.6624
43  r  41 29 16 12 17  conf  0.6785
29  r  41 43 16 12  conf  0.6624
43  r  41 29 16 12  conf  0.6786
29  r  41 43 16 18 17  conf  0.6612
43  r  41 29 16 18 17  conf  0.6773
29  r  41 43 16 18 12 17  conf  0.661
43  r  41 29 16 18 12 17  conf  0.6771
29  r  41 43 16 18 12  conf  0.6611
43  r  41 29 16 18 12  conf  0.6772
29  r  41 43 16 18  conf  0.6613
43  r  41 29 16 18  conf  0.6774
29  r  41 43 16  conf  0.6628
43  r  41 29 16  conf  0.679
29  r  41 43 31 17  conf  0.652
43  r  41 29 31 17  conf  0.6696
41  r  43 29 31 17  conf  0.7057
29  r  41 43 31 12 17  conf  0.6511
43  r  41 29 31 12 17  conf  0.6687
41  r  43 29 31 12 17  conf  0.7047
29  r  41 43 31 12  conf  0.6512
43  r  41 29 31 12  conf  0.6687
41  r  43 29 31 12  conf  0.7048
29  r  41 43 31 18 17  conf  0.6501
43  r  41 29 31 18 17  conf  0.6675
41  r  43 29 31 18 17  conf  0.7037
29  r  41 43 31 18 12 17  conf  0.6499
43  r  41 29 31 18 12 17  conf  0.6673
41  r  43 29 31 18 12 17  conf  0.7034
29  r  41 43 31 18 12  conf  0.65
43  r  41 29 31 18 12  conf  0.6674
41  r  43 29 31 18 12  conf  0.7034
29  r  41 43 31 18  conf  0.6502
43  r  41 29 31 18  conf  0.6676
41  r  43 29 31 18  conf  0.7038
29  r  41 43 31 16 17  conf  0.6413
43  r  41 29 31 16 17  conf  0.6571
41  r  43 29 31 16 17  conf  0.6929
29  r  41 43 31 16 12 17  conf  0.641
43  r  41 29 31 16 12 17  conf  0.6568
41  r  43 29 31 16 12 17  conf  0.6924
29  r  41 43 31 16 12  conf  0.6411
43  r  41 29 31 16 12  conf  0.6569
41  r  43 29 31 16 12  conf  0.6925
29  r  41 43 31 16 18 17  conf  0.64
43  r  41 29 31 16 18 17  conf  0.6557
41  r  43 29 31 16 18 17  conf  0.6914
29  r  41 43 31 16 18 12 17  conf  0.6398
43  r  41 29 31 16 18 12 17  conf  0.6555
41  r  43 29 31 16 18 12 17  conf  0.6911
29  r  41 43 31 16 18 12  conf  0.6399
43  r  41 29 31 16 18 12  conf  0.6556
41  r  43 29 31 16 18 12  conf  0.6912
29  r  41 43 31 16 18  conf  0.6401
43  r  41 29 31 16 18  conf  0.6558
41  r  43 29 31 16 18  conf  0.6915
29  r  41 43 31 16  conf  0.6414
43  r  41 29 31 16  conf  0.6572
41  r  43 29 31 16  conf  0.6929
29  r  41 43 31  conf  0.652
43  r  41 29 31  conf  0.6696
41  r  43 29 31  conf  0.7058
29  r  41 43 21 17  conf  0.6004
43  r  41 29 21 17  conf  0.6252
43  r  41 29 21 12 17  conf  0.6243
41  r  43 29 21 12 17  conf  0.6738
43  r  41 29 21 12  conf  0.6244
41  r  43 29 21 12  conf  0.6739
43  r  41 29 21 18 17  conf  0.6232
43  r  41 29 21 18 12 17  conf  0.623
43  r  41 29 21 18 12  conf  0.623
43  r  41 29 21 18  conf  0.6233
43  r  41 29 21 16 17  conf  0.612
41  r  43 29 21 16 17  conf  0.6594
43  r  41 29 21 16 12 17  conf  0.6117
41  r  43 29 21 16 12 17  conf  0.6589
43  r  41 29 21 16 12  conf  0.6117
41  r  43 29 21 16 12  conf  0.659
43  r  41 29 21 16 18 17  conf  0.6105
41  r  43 29 21 16 18 17  conf  0.6579
43  r  41 29 21 16 18 12 17  conf  0.6103
41  r  43 29 21 16 18 12 17  conf  0.6575
43  r  41 29 21 16 18 12  conf  0.6104
41  r  43 29 21 16 18 12  conf  0.6576
43  r  41 29 21 16 18  conf  0.6106
41  r  43 29 21 16 18  conf  0.658
43  r  41 29 21 16  conf  0.612
41  r  43 29 21 16  conf  0.6595
43  r  41 29 21 31 17  conf  0.6068
41  r  43 29 21 31 17  conf  0.6357
43  r  41 29 21 31 12 17  conf  0.606
41  r  43 29 21 31 12 17  conf  0.6348
43  r  41 29 21 31 12  conf  0.6061
41  r  43 29 21 31 12  conf  0.6348
43  r  41 29 21 31 18 17  conf  0.605
41  r  43 29 21 31 18 17  conf  0.6339
43  r  41 29 21 31 18 12 17  conf  0.6048
41  r  43 29 21 31 18 12 17  conf  0.6336
43  r  41 29 21 31 18 12  conf  0.6049
41  r  43 29 21 31 18 12  conf  0.6336
43  r  41 29 21 31 18  conf  0.605
41  r  43 29 21 31 18  conf  0.6339
41  r  43 29 21 31 16 17  conf  0.6237
41  r  43 29 21 31 16 12 17  conf  0.6233
41  r  43 29 21 31 16 12  conf  0.6234
41  r  43 29 21 31 16 18 17  conf  0.6224
41  r  43 29 21 31 16 18 12 17  conf  0.6222
41  r  43 29 21 31 16 18 12  conf  0.6222
41  r  43 29 21 31 16 18  conf  0.6225
41  r  43 29 21 31 16  conf  0.6238
43  r  41 29 21 31  conf  0.6069
41  r  43 29 21 31  conf  0.6358
29  r  41 43 21  conf  0.6005
43  r  41 29 21  conf  0.6252
29  r  41 43  conf  0.675
43  r  41 29  conf  0.6932
43  r  41  conf  0.7778
17  r  41 27  conf  0.6571
27  r  41 17  conf  0.7777
17  r  41 27 12  conf  0.6563
12  r  41 27 17  conf  0.6571
27  r  41 12 17  conf  0.7767
12  r  41 27  conf  0.6571
27  r  41 12  conf  0.7768
17  r  41 27 18  conf  0.6553
18  r  41 27 17  conf  0.6571
27  r  41 18 17  conf  0.7754
17  r  41 27 18 12  conf  0.6551
12  r  41 27 18 17  conf  0.6552
18  r  41 27 12 17  conf  0.6562
27  r  41 18 12 17  conf  0.7751
12  r  41 27 18  conf  0.6553
18  r  41 27 12  conf  0.6563
27  r  41 18 12  conf  0.7752
18  r  41 27  conf  0.6571
27  r  41 18  conf  0.7755
17  r  41 27 16  conf  0.6455
16  r  41 27 17  conf  0.6571
27  r  41 16 17  conf  0.7628
17  r  41 27 16 12  conf  0.6452
12  r  41 27 16 17  conf  0.6454
16  r  41 27 12 17  conf  0.6562
27  r  41 16 12 17  conf  0.7624
12  r  41 27 16  conf  0.6455
16  r  41 27 12  conf  0.6563
27  r  41 16 12  conf  0.7625
17  r  41 27 16 18  conf  0.6442
18  r  41 27 16 17  conf  0.6454
16  r  41 27 18 17  conf  0.6552
27  r  41 16 18 17  conf  0.7611
17  r  41 27 16 18 12  conf  0.644
12  r  41 27 16 18 17  conf  0.6441
18  r  41 27 16 12 17  conf  0.6451
16  r  41 27 18 12 17  conf  0.655
27  r  41 16 18 12 17  conf  0.7609
12  r  41 27 16 18  conf  0.6442
18  r  41 27 16 12  conf  0.6452
16  r  41 27 18 12  conf  0.6551
27  r  41 16 18 12  conf  0.7609
18  r  41 27 16  conf  0.6455
16  r  41 27 18  conf  0.6553
27  r  41 16 18  conf  0.7612
16  r  41 27  conf  0.6571
27  r  41 16  conf  0.7628
17  r  41 27 31  conf  0.6369
31  r  41 27 17  conf  0.6571
27  r  41 31 17  conf  0.7507
41  r  27 31 17  conf  0.7837
17  r  41 27 31 12  conf  0.6361
12  r  41 27 31 17  conf  0.6368
31  r  41 27 12 17  conf  0.6562
27  r  41 31 12 17  conf  0.7497
41  r  27 31 12 17  conf  0.7826
12  r  41 27 31  conf  0.6369
31  r  41 27 12  conf  0.6563
27  r  41 31 12  conf  0.7498
41  r  27 31 12  conf  0.7827
17  r  41 27 31 18  conf  0.6351
18  r  41 27 31 17  conf  0.6368
31  r  41 27 18 17  conf  0.6552
27  r  41 31 18 17  conf  0.7485
41  r  27 31 18 17  conf  0.7816
17  r  41 27 31 18 12  conf  0.635
12  r  41 27 31 18 17  conf  0.6351
18  r  41 27 31 12 17  conf  0.636
31  r  41 27 18 12 17  conf  0.655
27  r  41 31 18 12 17  conf  0.7483
41  r  27 31 18 12 17  conf  0.7813
12  r  41 27 31 18  conf  0.6351
18  r  41 27 31 12  conf  0.6361
31  r  41 27 18 12  conf  0.6551
27  r  41 31 18 12  conf  0.7484
41  r  27 31 18 12  conf  0.7814
18  r  41 27 31  conf  0.6369
31  r  41 27 18  conf  0.6553
27  r  41 31 18  conf  0.7486
41  r  27 31 18  conf  0.7817
17  r  41 27 31 16  conf  0.6267
16  r  41 27 31 17  conf  0.6368
31  r  41 27 16 17  conf  0.6454
27  r  41 31 16 17  conf  0.7377
41  r  27 31 16 17  conf  0.7705
17  r  41 27 31 16 12  conf  0.6265
12  r  41 27 31 16 17  conf  0.6267
16  r  41 27 31 12 17  conf  0.636
31  r  41 27 16 12 17  conf  0.6451
27  r  41 31 16 12 17  conf  0.7374
41  r  27 31 16 12 17  conf  0.77
12  r  41 27 31 16  conf  0.6267
16  r  41 27 31 12  conf  0.6361
31  r  41 27 16 12  conf  0.6452
27  r  41 31 16 12  conf  0.7375
41  r  27 31 16 12  conf  0.7701
17  r  41 27 31 16 18  conf  0.6255
18  r  41 27 31 16 17  conf  0.6267
16  r  41 27 31 18 17  conf  0.6351
31  r  41 27 16 18 17  conf  0.6441
27  r  41 31 16 18 17  conf  0.7362
41  r  27 31 16 18 17  conf  0.7691
17  r  41 27 31 16 18 12  conf  0.6254
12  r  41 27 31 16 18 17  conf  0.6255
18  r  41 27 31 16 12 17  conf  0.6264
16  r  41 27 31 18 12 17  conf  0.6349
31  r  41 27 16 18 12 17  conf  0.6439
27  r  41 31 16 18 12 17  conf  0.736
41  r  27 31 16 18 12 17  conf  0.7688
12  r  41 27 31 16 18  conf  0.6255
